SUBJECT,lh-bankssts,lh-caudalanteriorcingulate,lh-caudalmiddlefrontal,lh-cuneus,lh-entorhinal,lh-fusiform,lh-inferiorparietal,lh-inferiortemporal,lh-isthmuscingulate,lh-lateraloccipital,lh-lateralorbitofrontal,lh-lingual,lh-medialorbitofrontal,lh-middletemporal,lh-parahippocampal,lh-paracentral,lh-parsopercularis,lh-parsorbitalis,lh-parstriangularis,lh-pericalcarine,lh-postcentral,lh-posteriorcingulate,lh-precentral,lh-precuneus,lh-rostralanteriorcingulate,lh-rostralmiddlefrontal,lh-superiorfrontal,lh-superiorparietal,lh-superiortemporal,lh-supramarginal,lh-frontalpole,lh-temporalpole,lh-transversetemporal,lh-insula,rh-bankssts,rh-caudalanteriorcingulate,rh-caudalmiddlefrontal,rh-cuneus,rh-entorhinal,rh-fusiform,rh-inferiorparietal,rh-inferiortemporal,rh-isthmuscingulate,rh-lateraloccipital,rh-lateralorbitofrontal,rh-lingual,rh-medialorbitofrontal,rh-middletemporal,rh-parahippocampal,rh-paracentral,rh-parsopercularis,rh-parsorbitalis,rh-parstriangularis,rh-pericalcarine,rh-postcentral,rh-posteriorcingulate,rh-precentral,rh-precuneus,rh-rostralanteriorcingulate,rh-rostralmiddlefrontal,rh-superiorfrontal,rh-superiorparietal,rh-superiortemporal,rh-supramarginal,rh-frontalpole,rh-temporalpole,rh-transversetemporal,rh-insula,lh-MeanThickness,rh-MeanThickness
p319_v2,0.83839506,1.1818998,0.49346492,0.71331054,1.7220867,0.9828489,0.82454276,1.008226,0.89291507,0.6759529,0.8486065,0.71869326,1.0284057,0.6726563,1.1231109,0.6270766,0.7637528,0.70947075,0.7807009,0.84926355,0.7014724,0.92642504,0.74820364,0.83506334,1.3243171,0.8627202,0.65682095,0.6033103,0.7126403,0.7735135,0.30906814,0.7868919,0.2703952,1.3942446,0.5936762,0.81127006,0.6182946,0.792991,1.823485,1.1043302,0.78804547,0.9335457,0.9579464,0.7529577,0.82121706,0.98479074,0.8092362,0.86113733,1.1770576,0.5509766,0.6751714,0.4510315,0.5484702,0.8608513,0.7498894,0.9046887,0.7734378,0.7440398,1.1367874,0.70426756,0.6896718,0.6157242,0.9480032,0.7370589,0.3725701,0.8489584,0.34941325,1.3034517,0.9814475,0.99373835
p175_v4,0.5244335,0.8089932,0.5492556,0.8746365,1.4753777,0.9941627,0.95996034,1.0189852,1.0226343,0.77797097,0.9130634,0.9151031,0.8787616,0.7914323,0.72473156,0.5214205,0.38258645,0.6244535,0.39148393,0.8416395,0.63149756,0.6460612,0.5687884,0.99988943,1.2582513,0.7150448,0.6057741,0.509636,0.77296776,0.72835517,0.5294354,0.9814128,0.37507355,1.2091337,0.67057145,0.9459501,0.66241646,0.66032195,1.5736223,0.9655354,0.79367435,0.7161059,1.0689267,0.68621945,0.9209086,0.78801304,0.9290421,0.8805999,0.7319163,0.43385822,0.4393932,0.74521565,0.43699282,0.89261854,0.5553108,0.79291743,0.5359197,0.8270718,1.1737264,0.7937696,0.6620094,0.5701054,0.73041683,0.7514283,0.35696757,1.1527263,0.26683936,1.6367935,0.9908162,1.0496476
p183_v6,0.5763956,0.9951015,0.5469904,0.5361283,1.2917396,1.1337268,0.72610945,0.8258387,0.8992094,0.9801052,0.9715858,0.81845456,0.85920274,0.7732412,0.77568734,0.50911504,0.5594563,0.5118622,0.6104935,0.6079876,0.85891014,1.0106196,0.78790015,0.7685036,1.0457346,0.80806327,0.6297835,0.60678786,0.9075367,0.8194262,0.5897583,0.66389287,0.2486496,1.2046906,0.6255113,0.69377863,0.6084724,0.5230554,1.2494768,1.1801176,0.771428,0.83754015,0.9307063,0.90753084,0.83000726,0.92432344,0.770258,1.0191048,0.9172287,0.511432,0.5918503,0.5686584,0.59349084,0.755116,0.83690095,1.1466961,0.7413965,0.9205097,1.1554496,0.7872257,0.6598546,0.58165294,0.9456491,0.8161709,0.5241894,0.7520856,0.34038436,1.3803815,1.0641395,1.1146593
p308_v9,0.4428786,0.6080278,0.4706604,0.91603094,1.5366061,1.0483285,0.5760822,0.8247531,0.69443077,0.69628555,0.9136255,0.64692575,0.85026324,0.8578462,0.6091289,0.48764277,0.41105717,0.5817578,0.51098514,0.97634554,0.7298875,0.78382015,0.54631627,0.6996774,1.1322379,0.5394997,0.7019195,0.48532236,0.52836514,0.61879075,0.34431443,0.92564535,0.26745233,1.1734277,0.4145659,0.78019583,0.4744095,0.6799315,1.2475024,1.1229056,0.6627548,0.961273,0.6924846,0.669235,0.70275825,0.61846447,0.7756279,0.7246999,0.7947012,0.44154838,0.5372906,0.55300796,0.49650887,0.6535203,0.64827186,0.73446,0.5412658,0.7045689,0.8478077,0.6686272,0.5628354,0.5094589,0.6282071,0.6784669,0.49747422,1.0238392,0.47596407,1.0802845,0.87629265,0.873874
p119_v7,0.5068628,0.79697526,0.4704656,0.66778255,1.1625049,1.0157262,0.6584136,0.8332016,1.032222,0.7478795,0.81435645,0.8685397,0.9083814,0.87821925,0.94887334,0.53728366,0.5198295,0.7998658,0.48829874,0.7099008,0.71624637,1.0870149,0.5635462,0.8857635,1.5988168,0.6771617,0.8089583,0.5858476,0.7873552,0.59849674,0.6682676,0.6337578,0.47748357,1.2325232,0.4769755,0.9878164,0.604627,0.6042414,1.3954257,1.18516,0.63506925,0.95394593,0.82713145,0.6932892,0.88214135,0.96186364,0.8243989,0.78145385,1.0884949,0.49796087,0.46168378,0.7162722,0.4242245,0.70459706,0.65488994,0.9795596,0.47920954,0.9887193,1.2889464,0.6610835,0.7419276,0.66223556,0.8117292,0.6373996,0.3275317,0.8140065,0.30340728,1.3489447,1.0244267,1.0411491
p177_v7,0.6095963,0.70172155,0.6831112,0.6125611,1.186599,1.1757298,0.6525037,0.9882713,0.9027494,0.70641005,0.8069384,0.90474516,0.9087469,0.9244171,0.66566664,0.47076148,0.47375455,0.53930724,0.39816573,0.68758637,0.55040026,0.7573297,0.56204313,0.8493444,1.2330093,0.62559277,0.7062807,0.5435416,0.895826,0.66253984,0.380441,1.001078,0.4433067,1.4461648,0.6077384,0.90790594,0.5085355,0.66101235,1.2467831,1.1515286,0.68981314,0.849857,1.035408,0.8132438,0.9480794,0.76815706,0.8539587,0.853567,0.9579242,0.51312083,0.5723421,0.6684461,0.56833196,0.5262749,0.63394475,0.9085525,0.60015684,0.91528577,0.95467114,0.7563832,0.64713496,0.6632649,0.78749585,0.6333235,0.4274938,0.9126392,0.32869753,1.3834394,0.99987555,1.0122278
p075_v7,0.7312444,0.65048206,0.5436553,0.40687224,1.2234987,1.0101407,0.7856819,0.91844815,1.0688559,0.7254197,0.74768937,0.6854874,0.6648398,0.82615614,1.146587,0.5772896,0.51967245,0.6436438,0.40973258,0.64812446,0.72201467,0.87434566,0.65059155,0.91197824,1.0880885,0.75805104,0.6487769,0.45547873,0.9466296,0.83502734,0.30359447,0.59292656,0.2426073,1.4456664,0.49668628,0.69328517,0.5208476,0.61857426,1.2880883,1.0844805,0.71470547,0.95370173,1.0289271,0.67163897,0.90936005,0.76684463,0.83964044,0.8072939,1.0430082,0.69077086,0.69390786,0.5903335,0.5209792,0.60362893,0.7839462,1.1084383,0.71022725,0.96159023,1.0948235,0.74154407,0.64102584,0.6107383,0.7768691,0.8198109,0.31463295,0.8858393,0.31217563,1.2671978,1.0315695,1.0153544
p307_v8,0.8365447,1.3448994,0.77898777,0.886192,1.5004584,1.3876777,0.8529008,1.0663304,0.8433477,0.9629701,0.86725676,0.8827687,0.9121122,1.0914719,0.954113,0.68625283,0.6193867,0.6735376,0.6119869,1.31303,0.7578851,1.0080547,0.6139915,0.87607425,1.5490452,0.9336073,0.7545527,0.60182273,0.963018,0.6720159,0.5254088,0.8165191,0.4308425,1.2797172,0.72428846,1.162643,0.5729837,0.85661703,1.279036,1.0195478,0.848844,1.1286215,0.9422532,0.805074,0.8928458,0.84944385,1.0716654,0.8238813,0.9115653,0.7918487,0.84693265,0.5947243,0.7382721,0.8545349,0.6834706,1.1619576,0.72304696,1.1719133,1.7028276,1.0838275,0.87425375,0.6328424,0.8175991,0.7653963,0.56857723,0.9604008,0.5726,1.4793483,1.1415501,1.1278199
p203_v5,0.40827996,0.96494406,0.43844497,0.47777802,1.2149966,0.9713322,0.6937208,0.90900606,0.9574916,0.6197,0.74304485,0.8584298,0.6561931,0.75503635,0.9610901,0.39086413,0.5128961,0.57918364,0.46556106,0.7332832,0.7779659,0.90739155,0.62693655,0.7772045,1.2056626,0.5301588,0.59663194,0.4801013,0.51861966,0.6203388,0.26856828,0.56834024,0.2326624,1.086227,0.45836878,0.67257273,0.45979685,0.48049477,1.2558775,1.0254627,0.6387908,0.7096893,0.8432774,0.6452864,0.7831751,0.7006308,0.7414597,0.8465739,0.7722004,0.337198,0.52058166,0.4726635,0.4828222,0.50108147,0.67740947,0.6888482,0.6207031,0.6959354,0.89026874,0.5326238,0.5822173,0.55347914,0.5557391,0.73165256,0.30508003,1.2410576,0.19789618,1.18026,0.91203237,0.94625026
p173_v7,0.32122847,0.8446709,0.6669694,0.62297946,1.2502767,1.1398422,0.6452787,1.1577705,0.7778875,0.7569293,0.8989533,0.72826684,0.97201896,0.8694039,0.94448084,0.56823784,0.7076289,0.5440552,0.5421741,0.7017588,0.7443537,0.9417104,0.5265889,0.76452076,1.51683,0.6983989,0.8825141,0.68195707,0.74641573,0.58466125,0.6515335,0.81362045,0.45124862,1.4099586,0.49233216,1.215309,0.67722756,0.7530975,1.4634572,1.0763915,0.7414347,1.0001755,0.7997701,0.697292,0.8691671,0.678637,0.8642113,0.8787597,0.914097,0.54169065,0.6045357,0.6100527,0.55715567,0.7122259,0.5905421,1.0791247,0.62740487,0.8834867,1.495276,0.80327564,0.6565504,0.5956959,0.80147976,0.6877414,0.5013529,0.95954055,0.29521483,1.5832039,1.0098875,1.0393633
p190_v4,0.39714858,0.8489689,0.5986951,1.0310384,0.96917003,1.319455,0.67202175,0.87449527,1.0512785,0.8669428,0.8567247,0.8695917,0.7842608,0.7884065,1.2093554,0.5591429,0.67763835,0.61436135,0.54910743,1.0103478,0.7542783,0.96780914,0.6776641,0.93093514,1.1787511,0.8498108,0.7355273,0.58446836,0.73754615,0.6928961,0.37757275,0.87994885,0.3422508,1.2545377,0.5640659,1.1098218,0.5070974,0.70790225,1.1771582,1.2023692,0.7842436,0.985956,1.0611066,0.8460788,0.8250136,0.89584565,0.89760023,0.82581913,0.97655,0.7091846,0.57768077,0.61448765,0.7227467,1.0331643,0.8123588,1.0802783,0.6800046,0.9106522,1.3579899,0.7540582,0.64772254,0.60081804,0.6650414,0.62339944,0.37672594,0.8546763,0.47057277,1.3195076,0.9908472,0.99418867
p186_v5,1.0949352,0.78130406,0.58449006,0.46465743,1.5009675,1.1113187,0.6497784,0.78290594,0.8361932,0.97379893,0.8330333,0.72371954,0.94602925,0.81924134,1.0989953,0.6318314,0.5446942,0.528362,0.50100374,0.530967,0.74806494,1.0618649,0.644478,0.8633867,1.3552347,0.8370504,0.68668336,0.57255125,0.7173434,0.58689874,0.43051404,0.91370595,0.33012298,1.5171541,0.44608593,0.9486079,0.4948156,0.5749184,1.0708721,0.9977458,0.7093175,0.95273966,0.8006219,0.7482612,0.7623761,0.6598655,0.84576,0.8538296,0.8652781,0.6549738,0.55989647,0.48454314,0.6212708,0.61289036,0.6342371,1.0364352,0.7107583,0.7047216,1.1876013,0.761622,0.61189103,0.5431007,0.86247414,0.725078,0.25156197,0.9496759,0.28440878,1.4230704,1.014333,0.98301
p199_v4,0.66965216,0.97017497,0.5462743,0.6248645,1.1011603,1.0261726,0.7300419,0.83214504,0.79803205,0.63523525,0.9502118,0.83828664,0.9266784,0.859614,0.9267202,0.6141938,0.5177037,0.62378705,0.49803478,0.84486157,0.8419393,0.90771556,0.67551506,1.0115098,1.3727138,0.73170966,0.846216,0.5437305,0.8229158,0.7530045,0.500601,0.7956434,0.4026929,1.538507,0.42297995,0.7262342,0.53122705,0.8106198,1.4616892,1.0429484,0.7305949,0.9249223,0.757603,0.6106202,0.8648234,0.77116007,0.9079951,0.82542217,0.82364225,0.64423215,0.4140061,0.6583703,0.49619174,0.6695253,0.87310314,0.97000384,0.6382273,0.92560136,1.2282194,0.8736338,0.7517566,0.6028566,0.79699427,0.8387532,0.814695,1.0216054,0.42201075,1.4755695,1.046249,1.0109606
